Org_Identifier,Org_FormalName,ProviderName,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,Location_SourceMapScale,Location_HorzAccuracyMeasure,Location_HorzAccuracyMeasureUnit,Location_HorzCollectionMethod,Location_VerticalMeasure,Location_VerticalMeasureUnit,Location_VerticalAccuracyMeasure,Location_VerticalAccuracyMeasureUnit,Location_VertCollectionMethod,Location_VertCoordReferenceSystemDatum,Location_WellType,Location_AquiferType,Location_NationalAquifer,Location_LocalAquiferCode,Location_LocalAquiferCodeContext,Location_LocalAquifer,Location_LocalAquiferDescription,Location_AquiferFormationType,Location_WellHoleDepthMeasure,Location_WellHoleDepthUnit,Location_WellContructionDate,Location_WellDepthMeasure,Location_WellDepthMeasureUnit,Location_DrainageAreaMeasure,Location_DrainageAreaMeasureUnit,Location_ContributingDrainageAreaMeasure,Location_ContributingDrainageAreaMeasureUnit,AlternateLocation_IdentifierA,AlternateLocation_IdentifierContextA,AlternateLocation_IdentifierB,AlternateLocation_IdentifierContextB,AlternateLocation_IdentifierC,AlternateLocation_IdentifierContextC
USGS,U.S. Geological Survey,USGS,USGS-385043104220302,SC01406208CCB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,38.8452720781649,-104.368019943272,NAD83,38.8452720781649,-104.368019943272,NAD83,,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,126.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384540104453801,SC01506610ADB1 TH-7,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030305,,,38.7611061217385,-104.76108359837,NAD83,38.7611061217385,-104.76108359837,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111VLFL,,Valley-Fill Deposits,,,,,,21.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385056104231901,SC01406312ADA LFHMAS03,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,38.8489166666667,-104.388638888889,NAD83,38.8489166666667,-104.388638888889,NAD83,24000,,,,,,,,,,,,S300DNVRBS,211LRMI,,Laramie Formation,,,,,,880.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385102104521101,"FOUNTAIN CR BLW CAMP CR AT COLO. SPGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030204,,,38.8506361111111,-104.869744444444,NAD83,38.8506361111111,-104.869744444444,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385108104522001,CAMP CREEK AT S 31ST ST NR COLO SPRINGS,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030204,,,38.8523611111111,-104.872222222222,NAD83,38.8523611111111,-104.872222222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385111104214401,SC01406205CAA CHEROKEE 3,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.8530496677954,-104.362742080745,NAD83,38.8530496677954,-104.362742080745,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,128.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385111104560801,"RUXTON CR 1.0 MI ABV MOUTH NR MANITOU SPGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030202,,,38.8531638888889,-104.935483333333,NAD83,38.8531638888889,-104.935483333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-383554104511301,LITTLE TURKEY RESERVOIR,"Lake, Reservoir, Impoundment",,Colorado,United States of America,El Paso County,US,CO,,11020002,110200020701,,,38.5983295297746,-104.854143123338,NAD83,38.5983295297746,-104.854143123338,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385114104255601,SC01406303DCC HOBBS,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040204,,,38.8538836008131,-104.432743969803,NAD83,38.8538836008131,-104.432743969803,NAD83,,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,137.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385116104523301,FOUNTAIN CREEK AT S 32ND ST NR COLO SPRINGS(CLVRT),Outfall,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030204,,,38.8543611111111,-104.875805555556,NAD83,38.8543611111111,-104.875805555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385118104485801,WASATCH ST. & CROSS LANE,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030303,,,38.8549928587413,-104.816641663536,NAD83,38.8549928587413,-104.816641663536,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-382443103432401,SC01905607CBC,Well,,Colorado,United States of America,Crowley County,US,CO,,11020008,110200080313,,,38.41205,-103.72323055555556,NAD83,38.41205,-103.72323055555556,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,31.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385124104495701,MESA CREEK AT MOUTH AT RECREATION WAY AT CO SPRG,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8565833333333,-104.8325,NAD83,38.8565833333333,-104.8325,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385124104501301,MONUMENT CR TRIB 2 AT SONDERMANN PARK AT COLO SPRG,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.8566666666667,-104.836944444444,NAD83,38.8566666666667,-104.836944444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-382532104461801,"WILDHORSE CREEK NEAR STONE CITY AT FT CARSON, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200020901,,,38.4254722222222,-104.771583333333,NAD83,38.4254722222222,-104.771583333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381533104353302,SC02006431CAC2,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020003,110200030407,,,38.2591944444444,-104.592444444444,NAD83,38.2591944444444,-104.592444444444,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,12.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381533104353301,SC02006431CAC,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020003,110200030407,,,38.25922222222222,-104.59244444444444,NAD83,38.25922222222222,-104.59244444444444,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,30.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07099085,"RED CREEK ABOVE SALT CANYON AT FORT CARSON, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200020505,,,38.4789722222222,-104.940555555556,NAD83,38.4789722222222,-104.940555555556,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-382625104353701,"SUTHERLAND DITCH AT MOUTH NEAR PINON, CO",Ditch,,Colorado,United States of America,Pueblo County,US,CO,,11020003,110200030406,,,38.4402777777778,-104.593611111111,NAD83,38.4402777777778,-104.593611111111,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-382637104493801,TELLER RESERVOIR USFWS-1,"Lake, Reservoir, Impoundment",,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200020703,,,38.4436113336683,-104.827756667175,NAD83,38.4436113336683,-104.827756667175,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381718104191301,SC02006727ABB  WS-06,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020005,110200050301,,,38.2883347386898,-104.320800313277,NAD83,38.2883347386898,-104.320800313277,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,112TERC,,Terrace Deposits,,,,,,72.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381718104191701,SC02006227BAA  WS-02,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020005,110200050301,,,38.2883347436067,-104.321911447756,NAD83,38.2883347436067,-104.321911447756,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,112TERC,,Terrace Deposits,,,,,,76.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390134104290201,SC01206307ABA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040101,,,39.0260138888889,-104.483825,NAD83,39.0260138888889,-104.483825,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,30.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384230104243601,SC01506335AB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040207,,,38.7083833333333,-104.41,NAD83,38.7083833333333,-104.41,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390717104400401,SC01106504DBA DAWMAS14,Well,,Colorado,United States of America,El Paso County,US,CO,,10190003,101900030103,,,39.1216111111111,-104.667833333333,NAD83,39.1216111111111,-104.667833333333,NAD83,24000,,,,,,,,,,,,S300DNVRBS,124DWSN,,Dawson Arkose,,,,,,350.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07103790,"MONUMENT CR BEL SEWAGE TR PLANT AT USAF ACADEMY,CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.9813888888889,-104.830555555556,NAD83,38.9813888888889,-104.830555555556,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385732104500301,"MONUMENT CR ABV W MONUMENT CR AT USAF ACADEMY, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.95888151902,-104.834700218161,NAD83,38.95888151902,-104.834700218161,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390036104500301,"MONUMENT CR BLW SMITH CR AT USAF ACADEMY, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,39.0099926372875,-104.834701299743,NAD83,39.0099926372875,-104.834701299743,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07103965,"PINE CREEK ABV BRIARGATE PKWY,ABV COLO SPRINGS, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030107,,,38.9675027777778,-104.794016666667,NAD83,38.9675027777778,-104.794016666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385800104513101,"W MONUMENT CR NR COTTONWOOD DR AT USAF ACADEMY, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030103,,,38.96673888888889,-104.85863333333333,NAD83,38.96673888888889,-104.85863333333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384507104245201,SC01506311CDD,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040207,,,38.75207777777778,-104.41445277777778,NAD83,38.75207777777778,-104.41445277777778,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,210.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385953104495901,"SC01206724AAA USAF ACADEMY NR MONUMENT CREEK, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.99814166666667,-104.8330111111111,NAD83,38.99814166666667,-104.8330111111111,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,24.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385900104494501,"SC01206630BBB USAF ACADEMY NR MONUMENT CREEK 2, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.983266666666665,-104.8292361111111,NAD83,38.983266666666665,-104.8292361111111,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,29.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385839104495101,"SC01206630BCC3 USAF ACADEMY NR S GATE, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.977583333333335,-104.83087777777777,NAD83,38.977583333333335,-104.83087777777777,NAD83,24000,,,,,,,,,,,Confined single aquifer,S300DNVRBS,211LFXH,,Laramie - Fox Hills Aquifer,,,,,,1050.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385827104525201,"SC01206727CAC USAF ACA RD 601 NR W MONUMENT CK, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030103,,,38.974186111111116,-104.881175,NAD83,38.974186111111116,-104.881175,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,24.47,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385807104485001,"SC01206731AAA USAF ACADEMY AIRFIELD DR, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030104,,,38.96861388888889,-104.81390833333333,NAD83,38.96861388888889,-104.81390833333333,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,58.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390002104495301,"SC01206713DDD7 USAF ACADEMY HUSTED RD, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,39.00046388888889,-104.83149444444444,NAD83,39.00046388888889,-104.83149444444444,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,16.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385947104262501,SC01206322BBB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040102,,,38.9963810694739,-104.440800581527,NAD83,38.9963810694739,-104.440800581527,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111VLFL,,Valley-Fill Deposits,,,,,,80.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07134100,"BIG SANDY CREEK NEAR LAMAR, CO.",Stream,,Colorado,United States of America,Prowers County,US,CO,,11020011,110200110904,,,38.1141756504819,-102.483802349484,NAD83,38.1141756504819,-102.483802349484,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384621104460701,SC01506603CAA STRATMOOR HILLS 5,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030305,,,38.772555555555556,-104.7686138888889,NAD83,38.772555555555556,-104.7686138888889,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,45.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384617104455901,SC01506603CAD1 STRATMOOR HILLS 4,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030305,,,38.7713836006732,-104.766917148316,NAD83,38.7713836006732,-104.766917148316,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111VLFL,,Valley-Fill Deposits,,,,,,49.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07105945,"ROCK CREEK ABOVE FORT CARSON RESERVATION, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030306,,,38.7074930158014,-104.84664025755,NAD83,38.7074930158014,-104.84664025755,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381715104191701,SC02006227BAA  WS-04,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020005,110200050301,,,38.2875014258907,-104.321911454218,NAD83,38.2875014258907,-104.321911454218,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,112TERC,,Terrace Deposits,,,,,,69.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-381715104191401,SC02006227ABB  WS-05,Well,,Colorado,United States of America,Pueblo County,US,CO,,11020005,110200050301,,,38.287501422219,-104.321078103356,NAD83,38.287501422219,-104.321078103356,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,112TERC,,Terrace Deposits,,,,,,72.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385808104352701,"ANTLER CREEK BELOW STAPLETON DRIVE NEAR FALCON, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.96900277777778,-104.59080833333333,NAD83,38.96900277777778,-104.59080833333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385629104344601,"ANTLER CREEK AT DRAKE LAKE NEAR FALCON, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.941291666666665,-104.57940277777777,NAD83,38.941291666666665,-104.57940277777777,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385822104360601,W FORK ANTLER CR AT MERIDIAN RANCH BLVD NR FALCON,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.97267222222222,-104.60157222222222,NAD83,38.97267222222222,-104.60157222222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07106510,"FOUNTAIN CREEK AT 8TH STREET AT PUEBLO, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020003,110200030407,,,38.27444444444444,-104.60055555555554,NAD83,38.27444444444444,-104.60055555555554,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384544104222001,SC01506207ADB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040204,,,38.7621,-104.37235555555554,NAD83,38.7621,-104.37235555555554,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,77.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385530104270601,SC01306316BAA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,38.925044444444445,-104.4516888888889,NAD83,38.925044444444445,-104.4516888888889,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,35.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385227104231402,SC01306231CBB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,38.87428888888889,-104.38749722222222,NAD83,38.87428888888889,-104.38749722222222,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,69.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07099973,ARKANSAS RIVER TRIBUTARY ABOVE HWY 227 AT PUEBLO,Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200020905,,,38.2538888888889,-104.595833333333,NAD83,38.2538888888889,-104.595833333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07103940,"MONUMENT CR AT SOUTH BOUNDARY USAF ACADEMY, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.9541666666667,-104.833333333333,NAD83,38.9541666666667,-104.833333333333,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07105820,"CLOVER DITCH DRAIN NEAR WIDEFIELD, CO.",Ditch,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030305,,,38.7186072560933,-104.729138972576,NAD83,38.7186072560933,-104.729138972576,NAD83,,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385458104210101,SC01306216CBB,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040103,,,38.915524999999995,-104.35020555555555,NAD83,38.915524999999995,-104.35020555555555,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,N100ALLUVL,111ALVM,,Holocene Alluvium,,,,,,70.5,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385202104203201,SC01406204BAA,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040104,,,38.86729722222222,-104.34264444444445,NAD83,38.86729722222222,-104.34264444444445,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,,111ALVM,,Holocene Alluvium,,,,,,42.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385911104351101,"UNNAMED CREEK NEAR RAINBOW BRIDGE DR NR FALCON, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040201,,,38.98630555555555,-104.58644444444444,NAD83,38.98630555555555,-104.58644444444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-390113104335701,"BLACK SQUIRREL CREEK NEAR EASTONVILLE, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040105,,,39.02016666666667,-104.56594444444444,NAD83,39.02016666666667,-104.56594444444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385548104451501,COTTONWOOD CK AT RANGEWOOD DR AT COLORADO SPRGS,Stream,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030106,,,38.93,-104.75416666666666,NAD83,38.93,-104.75416666666666,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385840104495101,"SC01206630BCC3 USAF ACADEMY NR S GATE 2, CO",Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030105,,,38.97771111111111,-104.83087777777777,NAD83,38.97771111111111,-104.83087777777777,NAD83,24000,,,,,,,,,,,Confined single aquifer,S300DNVRBS,211ARPH,,Arapahoe Conglomerate Member of Laramie Formation,,,,,,350.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385826104524601,SC01206727CAD3 FT001-MW002S,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030103,,,38.973888888888894,-104.87944444444443,NAD83,38.973888888888894,-104.87944444444443,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385825104524701,SC01206727CAD2 FT001-MW001S,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030103,,,38.97361111111111,-104.87972222222221,NAD83,38.97361111111111,-104.87972222222221,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385827104524401,SC01206727CAD FT001-MW003S,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030103,,,38.97416666666667,-104.87888888888888,NAD83,38.97416666666667,-104.87888888888888,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385758104484101,SC01206632BBC AT102-MW003S,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030104,,,38.96611111111111,-104.81138888888889,NAD83,38.96611111111111,-104.81138888888889,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385801104485101,SC01206631DAA AT102-MW001S,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030104,,,38.966944444444444,-104.81416666666667,NAD83,38.966944444444444,-104.81416666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385755104484801,SC01206631AAD AT102-MW002S,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030104,,,38.96527777777778,-104.81333333333333,NAD83,38.96527777777778,-104.81333333333333,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385810104483301,SC01206629CCD AT102-MW007,Well,,Colorado,United States of America,El Paso County,US,CO,,11020003,110200030104,,,38.96944444444445,-104.80916666666667,NAD83,38.96944444444445,-104.80916666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-07099971,"ARKANSAS RIVER BELOW MOFFAT STREET AT PUEBLO, CO",Stream,,Colorado,United States of America,Pueblo County,US,CO,,11020002,110200020905,,,38.253275,-104.60287777777778,NAD83,38.253275,-104.60287777777778,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385727104225101,SC01206231CDB QAL11,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040102,,,38.9560166666667,-104.381591666667,NAD83,38.9560166666667,-104.381591666667,NAD83,24000,,,,,,,,,,,Unconfined single aquifer,S300DNVRBS,124DWSN,,Dawson Arkose,,,,,,57.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-384348104232201,SC01506324DAB QAL14,Well,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040207,,,38.7300527777778,-104.390811111111,NAD83,38.7300527777778,-104.390811111111,NAD83,,,,,,,,,,,,Unconfined single aquifer,S300DNVRBS,111VLFL,,Valley-Fill Deposits,,,,,,60.0,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-385848104362801,"WEST FORK ANTLER CR ABV MERIDIAN RD NR FALCON, CO",Stream,,Colorado,United States of America,El Paso County,US,CO,,11020004,110200040203,,,38.98002777777778,-104.60777777777777,NAD83,38.98002777777778,-104.60777777777777,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,
USGS,U.S. Geological Survey,USGS,USGS-375236102214301,SC02504416ACA,Well,,Colorado,United States of America,Prowers County,US,CO,,11020009,110200091703,,,37.8766765666175,-102.362411746823,NAD83,37.8766765666175,-102.362411746823,NAD83,24000,,,,,,,,,,,,N300COPLTS,210DKOT,,Dakota Sandstone or Formation or Group,,,,,,,ft,,,,,,,,,,
