Beta_Location_Name,Beta_Location_Identifier,Beta_Lat,Beta_Long,Old_MonitoringLocationName,Old_MonitoringLocationIdentifier,Old_Lat,Old_Long,Distance_Degrees,Distance_Meters,Names_Match,IDs_Match
Arkansas - Pueblo Tailwater,CORIVWCH_WQX-1016,38.260639,-104.69455,Arkansas - Pueblo Tailwater,CORIVWCH_WQX-1016,38.260639,-104.69455,0.0,0.0,True,True
Severy Cr - Severy Cr #2,CORIVWCH_WQX-3344,38.895715,-104.995003,Severy Cr - Severy Cr #2,CORIVWCH_WQX-3344,38.895715,-104.995003,0.0,0.0,True,True
RED CREEK AT SILOAM,21COL001_WQX-7283,38.25083,-104.98432,RED CREEK AT SILOAM,21COL001_WQX-7283,38.25083,-104.98432,0.0,0.0,True,True
PECK CREEK AT BRONQUIST,21COL001_WQX-7286A,38.1829,-104.95415,PECK CREEK AT BRONQUIST,21COL001_WQX-7286A,38.1829,-104.95415,0.0,0.0,True,True
"Arkansas - Midwestern Farms Pond East, Surface",CORIVWCH_WQX-6308,38.051017,-102.181433,"Arkansas - Midwestern Farms Pond East, Bottom",CORIVWCH_WQX-6311,38.051017,-102.181433,0.0,0.0,False,False
WEST PLUM CREEK AT HAYSTACK RANCH,21COL001_WQX-5776A,39.22458,-104.9742,WEST PLUM CREEK AT HAYSTACK RANCH,21COL001_WQX-5776A,39.22458,-104.9742,0.0,0.0,True,True
E Plum Cr - Griffith Center,CORIVWCH_WQX-57,39.18428977,-104.9311193,E Plum Cr - Griffith Center,CORIVWCH_WQX-57,39.18428977,-104.9311193,0.0,0.0,True,True
Purgatoire River,NARS_WQX-FW08CO060,37.8173524,-103.3687502,Purgatoire River,NARS_WQX-FW08CO060,37.8173524,-103.3687502,0.0,0.0,True,True
"Arkansas - Midwestern Farms Pond West, Bottom",CORIVWCH_WQX-6310,38.045517,-102.19065,"Arkansas - Midwestern Farms Pond West, Bottom",CORIVWCH_WQX-6310,38.045517,-102.19065,0.0,0.0,True,True
Arkansas - LA-PL03,CORIVWCH_WQX-4804,38.3756,-104.3866,Arkansas - LA-PL03,CORIVWCH_WQX-4804,38.3756,-104.3866,0.0,0.0,True,True
Arkansas - LA-S309,CORIVWCH_WQX-4843,37.8952,-103.8582,Arkansas - LA-S309,CORIVWCH_WQX-4843,37.8952,-103.8582,0.0,0.0,True,True
ARKANSAS RIVER AT HWY 167,21COL001_WQX-PEST-41,38.14105,-104.022667,ARKANSAS RIVER AT HWY 167,21COL001_WQX-PEST-41,38.14105,-104.022667,0.0,0.0,True,True
PINE CREEK AT BRIARGATE PKWY,21COL001_WQX-7326,38.964798,-104.79679,PINE CREEK AT BRIARGATE PKWY,21COL001_WQX-7326,38.964798,-104.79679,0.0,0.0,True,True
ARKANSAS RIVER AT STATE PARK BELOW PUEBLO RESEVOIR,21COL001_WQX-PEST-50,38.259833,-104.706433,ARKANSAS RIVER AT STATE PARK BELOW PUEBLO RESEVOIR,21COL001_WQX-PEST-50,38.259833,-104.706433,0.0,0.0,True,True
"WILDHORSE CK AT 11TH AND GRAHAM, IN WILDHORSE CREEK PARK",21COL001_WQX-7293A,38.276899,-104.638992,"WILDHORSE CK AT 11TH AND GRAHAM, IN WILDHORSE CREEK PARK",21COL001_WQX-7293A,38.276899,-104.638992,0.0,0.0,True,True
ARKANSAS RIVER AT NYBERG ROAD,21COL001_WQX-PEST-45,38.24855,-104.3989,ARKANSAS RIVER AT NYBERG ROAD,21COL001_WQX-PEST-45,38.24855,-104.3989,0.0,0.0,True,True
SOUTH RUSH CREEK,21COL001_WQX-WCOP99-0563,38.88674,-103.68298,SOUTH RUSH CREEK,21COL001_WQX-WCOP99-0563,38.88674,-103.68298,0.0,0.0,True,True
SOUTH RUSH CREEK,21COL001_WQX-WCOP99-0563,38.88674,-103.68298,SOUTH RUSH CREEK,NARS_WQX-WCOP99-0563,38.88674,-103.68298,0.0,0.0,True,False
Bear Cr - Abv 8th St,CORIVWCH_WQX-722,38.8194,-104.8456,Bear Cr - Abv 8th St,CORIVWCH_WQX-722,38.8194,-104.8456,0.0,0.0,True,True
South Rush Creek,NARS_WQX-FW08CO007,38.88673321,-103.6834836,South Rush Creek,NARS_WQX-FW08CO007,38.88673321,-103.6834836,0.0,0.0,True,True
Arkansas - Duvall Ranch,CORIVWCH_WQX-5051,38.10790221,-102.4598246,Arkansas - Duvall Ranch,CORIVWCH_WQX-5051,38.10790221,-102.4598246,0.0,0.0,True,True
Bear Cr - Bear Creek Rd,CORIVWCH_WQX-3331,38.82068,-104.89156,Bear Cr - Bear Creek Rd,CORIVWCH_WQX-3331,38.82068,-104.89156,0.0,0.0,True,True
Monument Cr - Monument Valley Hwy,CORIVWCH_WQX-864,38.91241,-104.81874,Monument Cr - Monument Valley Hwy,CORIVWCH_WQX-864,38.91241,-104.81874,0.0,0.0,True,True
"WILD HORSE CREEK,U/S OF AMITY CANAL CROSSING",21COL001_WQX-7811A,38.179035,-102.127582,"WILD HORSE CREEK,U/S OF AMITY CANAL CROSSING",21COL001_WQX-7811A,38.179035,-102.127582,0.0,0.0,True,True
Arkansas - Las Animas,CORIVWCH_WQX-4008,38.082,-103.2204,Arkansas - Las Animas,CORIVWCH_WQX-4008,38.082,-103.2204,0.0,0.0,True,True
Adobe Cr - @ Arlington,CORIVWCH_WQX-4010,38.35004,-103.33625,Adobe Cr - @ Arlington,CORIVWCH_WQX-4010,38.35004,-103.33625,0.0,0.0,True,True
Adobe Cr - CR 194,CORIVWCH_WQX-4011,38.08295366,-103.3109051,Adobe Cr - CR 194,CORIVWCH_WQX-4011,38.08295366,-103.3109051,0.0,0.0,True,True
Arkansas - John Martin Res Outlet,CORIVWCH_WQX-622,38.07042103,-102.9256467,Arkansas - John Martin Res Outlet,CORIVWCH_WQX-622,38.07042103,-102.9256467,0.0,0.0,True,True
FOUNTAIN CK. IN FOUNTAIN @ HWY 85-87,21COL001_WQX-7320,38.677433,-104.705367,FOUNTAIN CK. IN FOUNTAIN @ HWY 85-87,21COL001_WQX-7320,38.677433,-104.705367,0.0,0.0,True,True
Arkansas - Rocky Ford SWA,CORIVWCH_WQX-5076,38.034605,-103.653255,Arkansas - Rocky Ford SWA,CORIVWCH_WQX-5076,38.034605,-103.653255,0.0,0.0,True,True
S Rush Cr - Hwy 94,CORIVWCH_WQX-5087,38.8484,-103.4845,S Rush Cr - Hwy 94,CORIVWCH_WQX-5087,38.8484,-103.4845,0.0,0.0,True,True
Timpas Cr - Timpas Cr SWA,CORIVWCH_WQX-5002,37.961,-103.7179,Timpas Cr - Timpas Cr SWA,CORIVWCH_WQX-5002,37.961,-103.7179,0.0,0.0,True,True
"WEST MAY VALLEY DRAINAGE DITCH,D/S OF AMITY CANAL CROSSING",21COL001_WQX-7817B,38.141431,-102.610771,"WEST MAY VALLEY DRAINAGE DITCH,D/S OF AMITY CANAL CROSSING",21COL001_WQX-7817B,38.141431,-102.610771,0.0,0.0,True,True
Arkansas - Dam Br,CORIVWCH_WQX-164,38.2713,-104.7184,Arkansas - Dam Br,CORIVWCH_WQX-164,38.2713,-104.7184,0.0,0.0,True,True
"WEST MAY VALLEY DRAINAGE DITCH,U/S OF AMITY CANAL CROSSING",21COL001_WQX-7817A,38.143159,-102.611324,"WEST MAY VALLEY DRAINAGE DITCH,U/S OF AMITY CANAL CROSSING",21COL001_WQX-7817A,38.143159,-102.611324,0.0,0.0,True,True
FOUNTAIN CREEK AT EXIT 122,21COL001_WQX-07106000,38.60238,-104.66999,FOUNTAIN CREEK AT EXIT 122,21COL001_WQX-07106000,38.60238,-104.66999,0.0,0.0,True,True
"WILEY DRAINAGE DITCH,U/S OF TOWN OF WILEY",21COL001_WQX-7816A,38.165173,-102.723834,"WILEY DRAINAGE DITCH,U/S OF TOWN OF WILEY",21COL001_WQX-7816A,38.165173,-102.723834,0.0,0.0,True,True
Arkansas - By Moffat Street,CORIVWCH_WQX-5061,38.25599726,-104.6099274,Arkansas - By Moffat Street,CORIVWCH_WQX-5061,38.25599726,-104.6099274,0.0,0.0,True,True
Steel Fork Cr - Gray Ranch,CORIVWCH_WQX-5062,38.73722834,-103.9110629,Steel Fork Cr - Gray Ranch,CORIVWCH_WQX-5062,38.73722834,-103.9110629,0.0,0.0,True,True
South Cr - Blw Conf Squirrel Cr,CORIVWCH_WQX-165,38.0682,-104.9803,South Cr - Blw Conf Squirrel Cr,CORIVWCH_WQX-165,38.0682,-104.9803,0.0,0.0,True,True
Timpas Cr - Road CC,CORIVWCH_WQX-440,38.0110409,-103.6467912,Timpas Cr - Road CC,CORIVWCH_WQX-440,38.0110409,-103.6467912,0.0,0.0,True,True
NORTH MILLS EFFLUENT NORTH MILLS EFFLUENT,21COL001_WQX-7298B4,38.243436,-104.59404,NORTH MILLS EFFLUENT NORTH MILLS EFFLUENT,21COL001_WQX-7298B4,38.243436,-104.59404,0.0,0.0,True,True
HENRY LAKE,21COL001_WQX-CPW-055,38.25403,-103.703878,HENRY LAKE,21COL001_WQX-CPW-055,38.25403,-103.703878,0.0,0.0,True,True
SALT CREEK ABV MINNEQUA CANAL,21COL001_WQX-7298B8,38.15472,-104.712127,SALT CREEK ABV MINNEQUA CANAL,21COL001_WQX-7298B8,38.15472,-104.712127,0.0,0.0,True,True
WILDHORSE CREEK AT 18TH ST.,21COL001_WQX-7293B,38.28371,-104.639875,WILDHORSE CREEK AT 18TH ST.,21COL001_WQX-7293B,38.28371,-104.639875,0.0,0.0,True,True
Arkansas - Road 24.5,CORIVWCH_WQX-439,38.02656004,-103.629678,Arkansas - Road 24.5,CORIVWCH_WQX-439,38.02656004,-103.629678,0.0,0.0,True,True
Shooks Run - Shooks Run @ Uintah,CORIVWCH_WQX-894,38.849039,-104.809829,Shooks Run - Shooks Run @ Uintah,CORIVWCH_WQX-894,38.849039,-104.809829,0.0,0.0,True,True
Greenhorn Cr - Greenhorn Cr Trailhead,CORIVWCH_WQX-835,37.9192,-104.973,Greenhorn Cr - Greenhorn Cr Trailhead,CORIVWCH_WQX-835,37.9192,-104.973,0.0,0.0,True,True
Adobe Cr - Downstream CO-96 E,CORIVWCH_WQX-5063,38.38947824,-103.3433556,Adobe Cr - Downstream CO-96 E,CORIVWCH_WQX-5063,38.38947824,-103.3433556,0.0,0.0,True,True
Arkansas - Maniford Ranch,CORIVWCH_WQX-5053,38.07786851,-103.2766033,Arkansas - Maniford Ranch,CORIVWCH_WQX-5053,38.07786851,-103.2766033,0.0,0.0,True,True
St Charles - Chambers Ranch,CORIVWCH_WQX-5050,38.26058632,-104.4741218,St Charles - Chambers Ranch,CORIVWCH_WQX-5050,38.26058632,-104.4741218,0.0,0.0,True,True
Arkansas - W of John Martin Res,CORIVWCH_WQX-5059,38.09215099,-103.0795475,Arkansas - W of John Martin Res,CORIVWCH_WQX-5059,38.09215099,-103.0795475,0.0,0.0,True,True
Purgatoire - Abv CO 109,CORIVWCH_WQX-5064,37.76103238,-103.4340898,Purgatoire - Abv CO 109,CORIVWCH_WQX-5064,37.76103238,-103.4340898,0.0,0.0,True,True
Arkansas - By Las Animas WWTP,CORIVWCH_WQX-5060,38.08165654,-103.2069555,Arkansas - By Las Animas WWTP,CORIVWCH_WQX-5060,38.08165654,-103.2069555,0.0,0.0,True,True
"BIG SANDY CREEK,U/S OF AMITY CANAL CROSSING",21COL001_WQX-7814A,38.20322,-102.48595,"BIG SANDY CREEK,U/S OF AMITY CANAL CROSSING",21COL001_WQX-7814A,38.20322,-102.48595,0.0,0.0,True,True
Horse Cr - LA-PR10,CORIVWCH_WQX-4802,38.9121,-103.9796,Horse Cr - LA-PR10,CORIVWCH_WQX-4802,38.9121,-103.9796,0.0,0.0,True,True
BEAVER CREEK U/S OF HAY CREEK,21COL001_WQX-7321,39.05222,-104.86805,BEAVER CREEK U/S OF HAY CREEK,21COL001_WQX-7321,39.05222,-104.86805,0.0,0.0,True,True
LIMESTONE CREEK BLW CTY RD JJ,21COL001_WQX-7824,38.099373,-102.87704,LIMESTONE CREEK BLW CTY RD JJ,21COL001_WQX-7824,38.099373,-102.87704,0.0,0.0,True,True
Severy Cr - Severy,CORIVWCH_WQX-326,38.8973,-104.9892,Severy Cr - Severy,CORIVWCH_WQX-326,38.8973,-104.9892,0.0,0.0,True,True
MCCLAVE DRAINAGE DITCH BLW CTY RD LL,21COL001_WQX-7806C,38.135592,-102.839878,MCCLAVE DRAINAGE DITCH BLW CTY RD LL,21COL001_WQX-7806C,38.135592,-102.839878,0.0,0.0,True,True
Monument Cr - Sinton Pond,CORIVWCH_WQX-7005,38.8834,-104.8328,Monument Cr - Sinton Pond,CORIVWCH_WQX-7005,38.8834,-104.8328,0.0,0.0,True,True
Fountain Cr - Fountain Regional South Pond,CORIVWCH_WQX-7006,38.7064,-104.7125,Fountain Cr - Fountain Regional South Pond,CORIVWCH_WQX-7006,38.7064,-104.7125,0.0,0.0,True,True
Arkansas - Pueblo Hatchery Well 3,CORIVWCH_WQX-6225,38.2636,-104.7089,Arkansas - Pueblo Hatchery Well 3,CORIVWCH_WQX-6225,38.2636,-104.7089,0.0,0.0,True,True
NLA12_CO-101,NARS_WQX-NLA12_CO-101,38.30009665,-102.7612671,NLA12_CO-101,NARS_WQX-NLA12_CO-101,38.30009665,-102.7612671,0.0,0.0,True,True
Shooks Run - Patty Jewett GC,CORIVWCH_WQX-505,38.858083,-104.795903,Shooks Run - Patty Jewett GC,CORIVWCH_WQX-505,38.858083,-104.795903,0.0,0.0,True,True
Arkansas - Nature Center,CORIVWCH_WQX-449,38.27022223,-104.676202,Arkansas - Nature Center,CORIVWCH_WQX-449,38.27022223,-104.676202,0.0,0.0,True,True
Wild Horse Cr - CR LL,CORIVWCH_WQX-5008,38.12971263,-102.1377688,Wild Horse Cr - CR LL,CORIVWCH_WQX-5008,38.12971263,-102.1377688,0.0,0.0,True,True
CADDOA CREEK AT CR CC,21COL001_WQX-7889,38.011479,-102.953942,CADDOA CREEK AT CR CC,21COL001_WQX-7889,38.011479,-102.953942,0.0,0.0,True,True
CHICO CREEK NEAR MOUTH,21COL001_WQX-7834,38.266983,-104.3728,CHICO CREEK NEAR MOUTH,21COL001_WQX-7834,38.266983,-104.3728,0.0,0.0,True,True
ANTELOPE CREEK AT 197 Rd,21COL001_WQX-AR0160,38.9175,-103.757833,ANTELOPE CREEK AT 197 Rd,21COL001_WQX-AR0160,38.9175,-103.757833,0.0,0.0,True,True
Wild Horse Cr - LA-PR07,CORIVWCH_WQX-4807,38.115,-102.1558,Wild Horse Cr - LA-PR07,CORIVWCH_WQX-4807,38.115,-102.1558,0.0,0.0,True,True
WEST CHERRY CREEK AT JONES RD,21COL001_WQX-5258,39.17294,-104.74675,WEST CHERRY CREEK AT JONES RD,21COL001_WQX-5258,39.17294,-104.74675,0.0,0.0,True,True
Fountain Cr - Fountain Cr at Conf,CORIVWCH_WQX-448,38.255,-104.5897,Fountain Cr - Fountain Cr at Conf,CORIVWCH_WQX-448,38.255,-104.5897,0.0,0.0,True,True
FOUNTAIN CK. @ CONFLUENCE W/ ARKANSAS R.,21COL001_WQX-7390,38.253683,-104.589433,FOUNTAIN CK. @ CONFLUENCE W/ ARKANSAS R.,21COL001_WQX-7390,38.253683,-104.589433,0.0,0.0,True,True
HUERFANO AT I-25 BRIDGE N OF EXIT 59,21COL001_WQX-TMDL-HU04,37.75519,-104.83565,HUERFANO AT I-25 BRIDGE N OF EXIT 59,21COL001_WQX-TMDL-HU04,37.75519,-104.83565,0.0,0.0,True,True
SALT CREEK U/S FROM NEW TUBE MILL,21COL001_WQX-7298B6,38.215274,-104.604328,SALT CREEK U/S FROM NEW TUBE MILL,21COL001_WQX-7298B6,38.215274,-104.604328,0.0,0.0,True,True
McBee Pond Liner - May Valley Drain,LOWERARKVALLEYWATERCONSDIST-McBee May Valley Drain,38.1907,-102.6003,McBee Pond Liner - May Valley Drain,LOWERARKVALLEYWATERCONSDIST-McBee May Valley Drain,38.1907,-102.6003,0.0,0.0,True,True
RAMPART RESERVOIR SITE 1 TOP,21COL001_WQX-7307A1,38.975873,-104.96376,RAMPART RESERVOIR SITE 1 TOP,21COL001_WQX-7307A1,38.975873,-104.96376,0.0,0.0,True,True
RAMPART RESERVOIR SITE 1 TOP,21COL001_WQX-7307A1,38.975873,-104.96376,RAMPART RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7307A2,38.975873,-104.96376,0.0,0.0,False,False
ARKANSAS RIVER BELOW ST. CHARLES RIVER,21COL001_WQX-7506,38.26595,-104.45792,ARKANSAS RIVER BELOW ST. CHARLES RIVER,21COL001_WQX-7506,38.26595,-104.45792,0.0,0.0,True,True
Chico Cr - 3 Rd,CORIVWCH_WQX-3495,38.3605,-104.388,Chico Cr - 3 Rd,CORIVWCH_WQX-3495,38.3605,-104.388,0.0,0.0,True,True
Greenhorn Cr - I-25 Br,CORIVWCH_WQX-5072,37.9499,-104.8033,Greenhorn Cr - I-25 Br,CORIVWCH_WQX-5072,37.9499,-104.8033,0.0,0.0,True,True
St Charles - Cullen Property,CORIVWCH_WQX-5075,38.1916,-104.5725,St Charles - Cullen Property,CORIVWCH_WQX-5075,38.1916,-104.5725,0.0,0.0,True,True
N St Charles - Roper Ranch,CORIVWCH_WQX-5081,38.06573513,-104.9104,N St Charles - Roper Ranch,CORIVWCH_WQX-5081,38.06573513,-104.9104,0.0,0.0,True,True
Arkansas - Engstrom Marsh,CORIVWCH_WQX-5084,38.0952,-102.3138,Arkansas - Engstrom Marsh,CORIVWCH_WQX-5084,38.0952,-102.3138,0.0,0.0,True,True
Fountain Cr - Double J Ranch,CORIVWCH_WQX-5056,38.56260248,-104.6294757,Fountain Cr - Double J Ranch,CORIVWCH_WQX-5056,38.56260248,-104.6294757,0.0,0.0,True,True
Arkansas - Pueblo Hatchery,CORIVWCH_WQX-6222,38.2628,-104.7081,Arkansas - Pueblo Hatchery,CORIVWCH_WQX-6222,38.2628,-104.7081,0.0,0.0,True,True
SALT CREEK NEAR RAIL ROAD,21COL001_WQX-7298B3,38.243682,-104.592692,SALT CREEK NEAR RAIL ROAD,21COL001_WQX-7298B3,38.243682,-104.592692,0.0,0.0,True,True
Piedmont Plains and Tablelands,NARS_WQX-CORO-1035,38.35013,-104.6111,Piedmont Plains and Tablelands,NARS_WQX-CORO-1035,38.35013,-104.6111,0.0,0.0,True,True
RAMPART RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7307A2,38.975873,-104.96376,RAMPART RESERVOIR SITE 1 TOP,21COL001_WQX-7307A1,38.975873,-104.96376,0.0,0.0,False,False
RAMPART RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7307A2,38.975873,-104.96376,RAMPART RESERVOIR SITE 1 BOTTOM,21COL001_WQX-7307A2,38.975873,-104.96376,0.0,0.0,True,True
RAMPART RESERVOIR,21COL001_WQX-CPW-107,38.979958,-104.959673,RAMPART RESERVOIR,21COL001_WQX-CPW-107,38.979958,-104.959673,0.0,0.0,True,True
SALT CREEK BELOW P.E. 001,21COL001_WQX-7298B1,38.257203,-104.560561,SALT CREEK BELOW P.E. 001,21COL001_WQX-7298B1,38.257203,-104.560561,0.0,0.0,True,True
ST. CHARLES RIVER ABOVE 27TH LANE BRIDGE,21COL001_WQX-7289C,38.21074,-104.533061,ST. CHARLES RIVER ABOVE 27TH LANE BRIDGE,21COL001_WQX-7289C,38.21074,-104.533061,0.0,0.0,True,True
MEREDITH RESERVOIR,21COL001_WQX-CPW-082,38.211203,-103.69229,MEREDITH RESERVOIR,21COL001_WQX-CPW-082,38.211203,-103.69229,0.0,0.0,True,True
HOLBROOK LAKE,21COL001_WQX-CPW-059,38.060183,-103.60234,HOLBROOK LAKE,21COL001_WQX-CPW-059,38.060183,-103.60234,0.0,0.0,True,True
EF SAND CREEK @ POWERS AVE,21COL001_WQX-7310,38.822283,-104.7265,EF SAND CREEK @ POWERS AVE,21COL001_WQX-7310,38.822283,-104.7265,0.0,0.0,True,True
Piedmont Plains and Tablelands,NARS_WQX-CORO-1032,38.6962,-104.7115,Piedmont Plains and Tablelands,NARS_WQX-CORO-1032,38.6962,-104.7115,0.0,0.0,True,True
HUERFANO AT AVONDALE,21COL001_WQX-TMDL-HU1,38.225673,-104.261415,HUERFANO AT AVONDALE,21COL001_WQX-TMDL-HU1,38.225673,-104.261415,0.0,0.0,True,True
SALT CREEK ABV BURNT MILL RD,21COL001_WQX-7298B7,38.15937,-104.696377,SALT CREEK ABV BURNT MILL RD,21COL001_WQX-7298B7,38.15937,-104.696377,0.0,0.0,True,True
HUERFANO AT LASCAR,21COL001_WQX-TMDL-HU3,37.825641,-104.743255,HUERFANO AT LASCAR,21COL001_WQX-TMDL-HU3,37.825641,-104.743255,0.0,0.0,True,True
PESTHOUSE GULCH D/S PUEBLO WEST WWTP,21COL001_WQX-7294A1,38.312303,-104.672716,PESTHOUSE GULCH D/S PUEBLO WEST WWTP,21COL001_WQX-7294A1,38.312303,-104.672716,0.0,0.0,True,True
ARKANSAS RIVER ABOVE PUEBLO RESERVOIR,21COL001_WQX-7280A,38.29564,-104.85806,ARKANSAS RIVER ABOVE PUEBLO RESERVOIR,21COL001_WQX-7280A,38.29564,-104.85806,0.0,0.0,True,True
Reed Pond Liner - South Well,LOWERARKVALLEYWATERCONSDIST-Reed South,38.156,-102.7277,Reed Pond Liner - South Well,LOWERARKVALLEYWATERCONSDIST-Reed South,38.156,-102.7277,0.0,0.0,True,True
Hemphill NE Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Northeast,38.1429,-102.9561,Hemphill NE Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Northeast,38.1429,-102.9561,0.0,0.0,True,True
Arkansas River near County Rd2,CSU-CIVIL&ENVIRONMENTAL-ENG-JML2,38.101478,-102.723478,Arkansas River near County Rd2,CSU-CIVIL&ENVIRONMENTAL-ENG-JML2,38.101478,-102.723478,0.0,0.0,True,True
SALT CREEK AT BOX CULVERT,21COL001_WQX-7298B2,38.252892,-104.573932,SALT CREEK AT BOX CULVERT,21COL001_WQX-7298B2,38.252892,-104.573932,0.0,0.0,True,True
Bear Cr - Bear Cr Road,CORIVWCH_WQX-987,38.8217,-104.8895,Bear Cr - Bear Cr Road,CORIVWCH_WQX-987,38.8217,-104.8895,0.0,0.0,True,True
CRYSTAL CREEK RESERVOIR,21COL001_WQX-CPW-031,38.920462,-105.025318,CRYSTAL CREEK RESERVOIR,21COL001_WQX-CPW-031,38.920462,-105.025318,0.0,0.0,True,True
Middle Cr - At Cascade St,CORIVWCH_WQX-185,38.075807,-104.998142,Middle Cr - At Cascade St,CORIVWCH_WQX-185,38.075807,-104.998142,0.0,0.0,True,True
ADOBE CREEK RESERVOIR,21COL001_WQX-CPW-001,38.273678,-103.233317,ADOBE CREEK RESERVOIR,21COL001_WQX-CPW-001,38.273678,-103.233317,0.0,0.0,True,True
Fountain Cr - Tejon Br,CORIVWCH_WQX-454,38.81610044,-104.8245014,Fountain Cr - Tejon Br,CORIVWCH_WQX-454,38.81610044,-104.8245014,0.0,0.0,True,True
St Charles - 3R Br,CORIVWCH_WQX-150,38.07242798,-104.9366213,St Charles - 3R Br,CORIVWCH_WQX-150,38.07242798,-104.9366213,0.0,0.0,True,True
EAST PLUM CREEK ABOVE EMILY GRIFFITH SCHOOL,21COL001_WQX-5779B,39.18431,-104.93068,EAST PLUM CREEK ABOVE EMILY GRIFFITH SCHOOL,21COL001_WQX-5779B,39.18431,-104.93068,0.0,0.0,True,True
PROSPECT LAKE,21COL001_WQX-CPW-103,38.826905,-104.802475,PROSPECT LAKE,21COL001_WQX-CPW-103,38.826905,-104.802475,0.0,0.0,True,True
SALT CREEK AT SOUTH MILLS FLUME,21COL001_WQX-7298B5,38.227251,-104.598681,SALT CREEK AT SOUTH MILLS FLUME,21COL001_WQX-7298B5,38.227251,-104.598681,0.0,0.0,True,True
HUERFANO @ DOYLE ROAD BRIDGE,21COL001_WQX-TMDL-HU2,38.05678,-104.41275,HUERFANO @ DOYLE ROAD BRIDGE,21COL001_WQX-TMDL-HU2,38.05678,-104.41275,0.0,0.0,True,True
FOUNTAIN CREEK AT MESA RIDGE PARKWAY,21COL001_WQX-07105800,38.72946,-104.73391,FOUNTAIN CREEK AT MESA RIDGE PARKWAY,21COL001_WQX-07105800,38.72946,-104.73391,0.0,0.0,True,True
ARKANSAS RIVER AT BENTS FORT,21COL001_WQX-TMDL-BF01,38.046478,-103.427015,ARKANSAS RIVER AT BENTS FORT,21COL001_WQX-TMDL-BF01,38.046478,-103.427015,0.0,0.0,True,True
SPRING CREEK ABOVE CONFLUENCE WITH FOUNTAIN CREEK,21COL001_WQX-7337,38.8037,-104.79702,SPRING CREEK ABOVE CONFLUENCE WITH FOUNTAIN CREEK,21COL001_WQX-7337,38.8037,-104.79702,0.0,0.0,True,True
Monument Cr - AFA South,CORIVWCH_WQX-5012,39.02119088,-104.8422359,Monument Cr - AFA South,CORIVWCH_WQX-5012,39.02119088,-104.8422359,0.0,0.0,True,True
N St Charles - At Headwaters,CORIVWCH_WQX-147,38.07020244,-104.9581479,N St Charles - At Headwaters,CORIVWCH_WQX-147,38.07020244,-104.9581479,0.0,0.0,True,True
Lamar Ditch - Lamar Greenbelt,CORIVWCH_WQX-5018,38.08601223,-102.6321742,Lamar Ditch - Lamar Greenbelt,CORIVWCH_WQX-5018,38.08601223,-102.6321742,0.0,0.0,True,True
Drip System - Timpas,LOWERARKVALLEYWATERCONSDIST-Drip Timpas,38.0112,-103.6465,Drip System - Timpas,LOWERARKVALLEYWATERCONSDIST-Drip Timpas,38.0112,-103.6465,0.0,0.0,True,True
Rusler Soil Health - Drain,LOWERARKVALLEYWATERCONSDIST-Rusler Drain,38.2365,-104.3394,Rusler Soil Health - Drain,LOWERARKVALLEYWATERCONSDIST-Rusler Drain,38.2365,-104.3394,0.0,0.0,True,True
McBee Pond Liner - Irrigation,LOWERARKVALLEYWATERCONSDIST-McBee Irrigation,38.1872,-102.6126,McBee Pond Liner - Irrigation,LOWERARKVALLEYWATERCONSDIST-McBee Irrigation,38.1872,-102.6126,0.0,0.0,True,True
LF2 W Site - North Well,LOWERARKVALLEYWATERCONSDIST-Diamond A West North,37.972,-103.6493,LF2 W Site - North Well,LOWERARKVALLEYWATERCONSDIST-Diamond A West North,37.972,-103.6493,0.0,0.0,True,True
Drip System - Irrigation,LOWERARKVALLEYWATERCONSDIST-Drip Irrigation,38.0038,-103.6473,Drip System - Irrigation,LOWERARKVALLEYWATERCONSDIST-Drip Irrigation,38.0038,-103.6473,0.0,0.0,True,True
McClave Drain,LOWERARKVALLEYWATERCONSDIST-McClave Drain,38.0926,-102.8213,McClave Drain,LOWERARKVALLEYWATERCONSDIST-McClave Drain,38.0926,-102.8213,0.0,0.0,True,True
Heckman Pond Liner - South Well,LOWERARKVALLEYWATERCONSDIST-Heckman South,38.1065,-102.8744,Heckman Pond Liner - South Well,LOWERARKVALLEYWATERCONSDIST-Heckman South,38.1065,-102.8744,0.0,0.0,True,True
Heckman Pond Liner - North Well,LOWERARKVALLEYWATERCONSDIST-Heckman North,38.1248,-102.8708,Heckman Pond Liner - North Well,LOWERARKVALLEYWATERCONSDIST-Heckman North,38.1248,-102.8708,0.0,0.0,True,True
Hemphill SE Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Southeast,38.1423,-102.956,Hemphill SE Well,LOWERARKVALLEYWATERCONSDIST-Hemphill Southeast,38.1423,-102.956,0.0,0.0,True,True
Fountain Cr - P1 - Abv Conf Ark,CORIVWCH_WQX-157,38.2556,-104.5908,Fountain Cr - P1 - Abv Conf Ark,CORIVWCH_WQX-157,38.2556,-104.5908,0.0,0.0,True,True
